TimeStamp;Hue;Brightness;ExposureTime;ExposureComp;ISO;AWB;FocusDist;Zoom
1278500868168380;180;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278500901491110;180;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278501068161110;180;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278501434691610;180;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278501934537110;179;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278502034526840;180;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278502301108840;180;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278502334469840;180;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278503067567070;183;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278503267516070;184;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278503567437070;183;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278504267243300;183;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278504533831800;182;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278504700468800;183;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278505433596300;184;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278505633540530;184;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278505866810530;184;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278506499972530;184;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278507533130760;185;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278507566424490;185;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278507632995760;186;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278507766289990;186;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278508166182490;186;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278508266154990;0;0;19990000;-20;100;1;0.8742884;7.757999999999999
1278508432774490;185;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278508766018220;185;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278508966054220;185;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278508999321220;184;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278509032611720;185;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278509399279220;185;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278510165633450;185;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278510365587450;185;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278510399028950;0;0;19990000;-20;100;1;0.8742884;7.757999999999999
1278510498878950;186;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278510665502950;186;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278511232012680;186;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278511398640680;186;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278511965153410;186;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278512764941410;187;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278512798258910;187;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278512964910910;187;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278513031540640;187;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278513731338640;0;0;19990000;-20;100;1;0.8742884;7.757999999999999
1278513964602870;187;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278514031251370;188;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278514297848370;187;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278515064312870;187;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278515130955870;187;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278515297577600;187;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278515997385330;188;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278516064042600;188;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278516430604330;188;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278518130147290;0;0;19990000;-20;100;1;0.8742884;7.757999999999999
1278518563355290;190;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278519296529520;188;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278519363142290;189;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278519596415020;189;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278519929706520;189;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278520062970520;189;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278521029362250;190;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278521462571250;0;0;19990000;-20;100;1;0.8742884;7.757999999999999
1278522195711480;190;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278522695575980;190;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278522795635710;191;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278522862190710;190;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278522962166210;190;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278523462030710;189;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278523628648440;0;0;19990000;-20;100;1;0.8742884;7.757999999999999
1278523795279940;191;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278525028279170;191;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278525161564170;192;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278525294865170;191;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278525361506170;191;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278525428157670;191;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278525661426670;191;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278525894690400;192;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278526227939900;193;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278526461213900;192;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278526527859400;193;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278526794480900;192;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278527094377630;192;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278527427615130;192;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278527727538130;191;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278528127431360;192;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278528160829360;193;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278528727265860;193;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278528760586360;192;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278529093836860;193;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278529460396590;194;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278529926945820;193;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278530860023320;193;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278531093289320;194;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278531126615320;194;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278531593168050;195;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278532192994050;195;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278533059433280;194;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278533359341780;195;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278533525961010;0;0;19990000;-20;100;1;0.8742884;7.757999999999999
1278534425810510;197;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278534525700240;198;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278534592374740;196;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278535358799470;196;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278535558735970;196;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278535625436470;196;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278535692038970;197;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278536125260970;197;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278536425173200;196;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278537924762430;0;0;19990000;-20;100;1;0.8742884;7.757999999999999
1278538158031430;198;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278538857848660;198;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278539257744160;198;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278539291163160;199;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278539424362160;198;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278540290879890;200;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278540757333120;199;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278540890698620;199;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278540957307620;198;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278541357242120;199;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278541390495120;199;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278541957009850;198;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278542057065620;198;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278542156957850;199;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278543523248080;198;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278543889905080;201;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278544223062310;200;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278544389683310;201;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278544556311810;0;0;19990000;-20;100;1;0.8742884;7.757999999999999
1278544622951310;199;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278545122813810;201;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278545156136040;200;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278545556025040;202;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278545889269540;202;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278546089218540;202;100;19990000;-20;80;1;0.8742884;7.757999999999999
1278546222511270;204;100;19990000;-20;80;1;0.8742884;7.757999999999999
1278546522433770;203;100;19990000;-20;80;1;0.8742884;7.757999999999999
1278546555756270;202;100;19990000;-20;80;1;0.8742884;7.757999999999999
1278546789027270;0;0;19990000;-20;100;1;0.8742884;7.757999999999999
1278547088945270;204;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278547355542270;202;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278547388860770;203;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278547822077000;199;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278548521897000;201;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278549155047730;204;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278549321670460;203;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278549355089460;202;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278549788214960;203;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278549888182960;202;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278550321402460;206;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278550654640190;206;100;19990000;-20;80;1;0.8742884;7.757999999999999
1278550788010190;204;100;19990000;-20;80;1;0.8742884;7.757999999999999
1278550921242690;204;100;19990000;-20;80;1;0.8742884;7.757999999999999
1278550954574190;204;100;19990000;-20;80;1;0.8742884;7.757999999999999
1278551021212690;204;100;19990000;-20;80;1;0.8742884;7.757999999999999
1278551587722920;205;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278551654372920;204;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278551954303420;204;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278552520808650;205;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278552554127150;207;100;19990000;-20;100;1;0.8742884;7.757999999999999
