TimeStamp;Hue;Brightness;ExposureTime;ExposureComp;ISO;AWB;FocusDist;Zoom
75720962161273;40;100;10002455;-12;242;1;27.102.802;3.886
75720978819273;41;100;10002455;-12;242;1;27.102.802;3.886
75720995483273;40;100;10002455;-12;242;1;27.102.802;3.886
75721012144273;40;100;10002455;-12;242;1;27.102.802;3.886
75721028809273;41;100;10002455;-12;242;1;27.102.802;3.886
75721045470273;40;100;10002455;-12;242;1;27.102.802;3.886
75721062131273;40;100;10002455;-12;242;1;27.102.802;3.886
75721078802273;40;100;10002455;-12;242;1;27.102.802;3.886
75721095453273;40;100;10002455;-12;242;1;27.102.802;3.886
75721112122273;40;100;10002455;-12;242;1;27.102.802;3.886
75721128777273;40;100;10002455;-12;242;1;27.102.802;3.886
75721145442273;41;100;10002455;-12;242;1;27.102.802;3.886
75721162102273;40;100;10002455;-12;242;1;27.102.802;3.886
75721178811273;42;100;10002455;-12;242;1;27.102.802;3.886
75721195429273;40;100;10002455;-12;242;1;27.102.802;3.886
75721212084273;40;100;10002455;-12;242;1;27.102.802;3.886
75721228754273;39;100;10002455;-12;242;1;27.102.802;3.886
75721245421273;41;100;10002455;-12;242;1;27.102.802;3.886
75721262106273;41;100;10002455;-12;242;1;27.102.802;3.886
75721278733273;40;100;10002455;-12;242;1;27.102.802;3.886
75721295409273;40;100;10002455;-12;242;1;27.102.802;3.886
75721312060273;41;100;10002455;-12;242;1;27.102.802;3.886
75721328757273;40;100;10002455;-12;242;1;27.102.802;3.886
75721345380273;40;100;10002455;-12;242;1;27.102.802;3.886
75721362047273;41;100;10002455;-12;242;1;27.102.802;3.886
75721378704273;39;100;10002455;-12;242;1;27.102.802;3.886
75721395370273;41;100;10002455;-12;242;1;27.102.802;3.886
75721412036273;41;100;10002455;-12;242;1;27.102.802;3.886
75721428695273;41;100;10002455;-12;242;1;27.102.802;3.886
75721445356273;39;100;10002455;-12;242;1;27.102.802;3.886
75721462017273;40;100;10002455;-12;242;1;27.102.802;3.886
75721478695273;41;100;10002455;-12;242;1;27.102.802;3.886
75721495337273;40;100;10002455;-12;242;1;27.102.802;3.886
75721512000273;40;100;10002455;-12;242;1;27.102.802;3.886
75721528664273;40;100;10002455;-12;242;1;27.102.802;3.886
75721545338273;40;100;10002455;-12;242;1;27.102.802;3.886
75721561992273;40;100;10002455;-12;242;1;27.102.802;3.886
75721578660273;40;100;10002455;-12;242;1;27.102.802;3.886
75721595315273;41;100;10002455;-12;242;1;27.102.802;3.886
75721611977273;40;100;10002455;-12;242;1;27.102.802;3.886
75721628636273;40;100;10002455;-12;242;1;27.102.802;3.886
75721645297273;40;100;10002455;-12;242;1;27.102.802;3.886
75721661964273;40;100;10002455;-12;242;1;27.102.802;3.886
75721678638273;40;100;10002455;-12;242;1;27.102.802;3.886
75721695284273;39;100;10002455;-12;242;1;27.102.802;3.886
75721711947273;39;100;10002455;-12;242;1;27.102.802;3.886
75721728653273;40;100;10002455;-12;242;1;27.102.802;3.886
75721745271273;40;100;10002455;-12;242;1;27.102.802;3.886
75721761932273;40;100;10002455;-12;242;1;27.102.802;3.886
75721778602273;41;100;10002455;-12;242;1;27.102.802;3.886
75721795256273;41;100;10002455;-12;242;1;27.102.802;3.886
75721811944273;40;100;10002455;-12;242;1;27.102.802;3.886
75721828580273;40;100;10002455;-12;242;1;27.102.802;3.886
75721845247273;40;100;10002455;-12;242;1;27.102.802;3.886
75721861913273;39;100;10002455;-12;242;1;27.102.802;3.886
75721878570273;39;100;10002455;-12;242;1;27.102.802;3.886
75721895228273;0;0;10002455;-12;242;1;27.102.802;3.886
75721911893273;0;0;10002455;-12;242;1;27.102.802;3.886
75721928554273;0;0;10002455;-12;242;1;27.102.802;3.886
75721945219273;0;0;10002455;-12;242;1;27.102.802;3.886
75721961877273;0;0;10002455;-12;242;1;27.102.802;3.886
75721978538273;30;100;10002455;-12;242;1;27.102.802;3.886
75721995199273;40;100;10002455;-12;242;1;27.102.802;3.886
75722011864273;40;100;10002455;-12;242;1;27.102.802;3.886
75722028522273;40;100;10002455;-12;242;1;27.102.802;3.886
75722045182273;39;100;10002455;-12;242;1;27.102.802;3.886
75722061867273;39;100;10002455;-12;242;1;27.102.802;3.886
75722078509273;39;100;10002455;-12;242;1;27.102.802;3.886
75722095172273;39;100;10002455;-12;242;1;27.102.802;3.886
75722111834273;40;100;10002455;-12;242;1;27.102.802;3.886
75722128514273;39;100;10002455;-12;242;1;27.102.802;3.886
75722145164273;39;100;10002455;-12;242;1;27.102.802;3.886
75722161827273;40;100;10002455;-12;242;1;27.102.802;3.886
75722178504273;39;100;10002455;-12;242;1;27.102.802;3.886
75722195148273;40;100;10002455;-12;242;1;27.102.802;3.886
75722211809273;40;100;10002455;-12;242;1;27.102.802;3.886
75722228507273;41;100;10002455;-12;242;1;27.102.802;3.886
75722245136273;39;100;10002455;-12;242;1;27.102.802;3.886
75722261793273;39;100;10002455;-12;242;1;27.102.802;3.886
75722278454273;40;100;10002455;-12;242;1;27.102.802;3.886
75722295128273;39;100;10002455;-12;242;1;27.102.802;3.886
75722311779273;39;100;10002455;-12;242;1;27.102.802;3.886
75722328442273;41;100;10002455;-12;242;1;27.102.802;3.886
75722345099273;39;100;10002455;-12;242;1;27.102.802;3.886
75722361763273;40;100;10002455;-12;242;1;27.102.802;3.886
75722378430273;41;100;10002455;-12;242;1;27.102.802;3.886
75722395085273;40;100;10002455;-12;242;1;27.102.802;3.886
75722411757273;41;100;10002455;-12;242;1;27.102.802;3.886
75722428425273;40;100;10002455;-12;242;1;27.102.802;3.886
75722445075273;40;100;10002455;-12;242;1;27.102.802;3.886
75722461737273;42;100;10002455;-12;242;1;27.102.802;3.886
75722478402273;41;100;10002455;-12;242;1;27.102.802;3.886
75722495069273;41;100;10002455;-12;242;1;27.102.802;3.886
75722511722273;40;100;10002455;-12;242;1;27.102.802;3.886
75722528386273;39;100;10002455;-12;242;1;27.102.802;3.886
75722545044273;40;100;10002455;-12;242;1;27.102.802;3.886
75722561710273;40;100;10002455;-12;242;1;27.102.802;3.886
75722578373273;40;100;10002455;-12;242;1;27.102.802;3.886
75722595031273;41;100;10002455;-12;242;1;27.102.802;3.886
75722611704273;40;100;10002455;-12;242;1;27.102.802;3.886
75722628357273;42;100;10002455;-12;242;1;27.102.802;3.886
75722645015273;40;100;10002455;-12;242;1;27.102.802;3.886
75722661676273;38;100;10002455;-12;242;1;27.102.802;3.886
75722678336273;40;100;10002455;-12;242;1;27.102.802;3.886
75722695002273;41;100;10002455;-12;242;1;27.102.802;3.886
75722711661273;40;100;10002455;-12;242;1;27.102.802;3.886
75722728325273;40;100;10002455;-12;242;1;27.102.802;3.886
75722744988273;41;100;10002455;-12;242;1;27.102.802;3.886
75722778314273;40;100;10002455;-12;242;1;27.102.802;3.886
75722795019273;39;100;10002455;-12;242;1;27.102.802;3.886
75722811640273;40;100;10002455;-12;242;1;27.102.802;3.886
75722828295273;41;100;10002455;-12;242;1;27.102.802;3.886
75722844962273;40;100;10002455;-12;242;1;27.102.802;3.886
75722861623273;39;100;10002455;-12;242;1;27.102.802;3.886
75722878318273;41;100;10002455;-12;242;1;27.102.802;3.886
75722895136273;40;100;10002455;-12;242;1;27.102.802;3.886
75722911608273;40;100;10002455;-12;242;1;27.102.802;3.886
75722928301273;40;100;10002455;-12;242;1;27.102.802;3.886
75722944940273;40;100;10002455;-12;242;1;27.102.802;3.886
75722961708273;39;100;10002455;-12;242;1;27.102.802;3.886
75722978257273;40;100;10002455;-12;242;1;27.102.802;3.886
75722995067273;0;0;10002455;-12;242;1;27.102.802;3.886
75723011588273;0;0;10002455;-12;242;1;27.102.802;3.886
75723028248273;0;0;10002455;-12;242;1;27.102.802;3.886
75723044924273;0;0;10002455;-12;242;1;27.102.802;3.886
75723061574273;0;0;10002455;-12;242;1;27.102.802;3.886
75723078262273;6;100;10002455;-12;242;1;27.102.802;3.886
75723094914273;42;100;10002455;-12;242;1;27.102.802;3.886
75723111556273;43;100;10002455;-12;242;1;27.102.802;3.886
75723128227273;43;100;10002455;-12;242;1;27.102.802;3.886
75723144877273;41;100;10002455;-12;242;1;27.102.802;3.886
75723161644273;42;100;10002455;-12;242;1;27.102.802;3.886
75723178233273;42;100;10002455;-12;242;1;27.102.802;3.886
75723194860273;41;100;10002455;-12;242;1;27.102.802;3.886
75723211526273;42;100;10002455;-12;242;1;27.102.802;3.886
75723228188273;42;100;10002455;-12;242;1;27.102.802;3.886
75723244867273;43;100;10002455;-12;242;1;27.102.802;3.886
75723261511273;41;100;10002455;-12;242;1;27.102.802;3.886
75723278171273;41;100;10002455;-12;242;1;27.102.802;3.886
75723294834273;42;100;10002455;-12;242;1;27.102.802;3.886
75723311513273;43;100;10002455;-12;242;1;27.102.802;3.886
75723328154273;42;100;10002455;-12;242;1;27.102.802;3.886
75723344822273;43;100;10002455;-12;242;1;27.102.802;3.886
75723361479273;42;100;10002455;-12;242;1;27.102.802;3.886
75723378141273;43;100;10002455;-12;242;1;27.102.802;3.886
75723394892273;43;100;10002455;-12;242;1;27.102.802;3.886
75723411527273;42;100;10002455;-12;242;1;27.102.802;3.886
75723428134273;42;100;10002455;-12;242;1;27.102.802;3.886
75723444789273;42;100;10002455;-12;242;1;27.102.802;3.886
75723461466273;42;100;10002455;-12;242;1;27.102.802;3.886
75723478119273;43;100;10002455;-12;242;1;27.102.802;3.886
75723494773273;43;100;10002455;-12;242;1;27.102.802;3.886
75723511440273;42;100;10002455;-12;242;1;27.102.802;3.886
75723528103273;43;100;10002455;-12;242;1;27.102.802;3.886
75723544768273;42;100;10002455;-12;242;1;27.102.802;3.886
75723561425273;44;100;10002455;-12;242;1;27.102.802;3.886
75723578089273;42;100;10002455;-12;242;1;27.102.802;3.886
75723594757273;43;100;10002455;-12;242;1;27.102.802;3.886
75723611428273;42;100;10002455;-12;242;1;27.102.802;3.886
75723628093273;42;100;10002455;-12;242;1;27.102.802;3.886
75723644796273;43;100;10002455;-12;242;1;27.102.802;3.886
75723661450273;43;100;10002455;-12;242;1;27.102.802;3.886
75723678065273;42;100;10002455;-12;242;1;27.102.802;3.886
75723694733273;43;100;10002455;-12;242;1;27.102.802;3.886
75723711387273;42;100;10002455;-12;242;1;27.102.802;3.886
75723728056273;43;100;10002455;-12;242;1;27.102.802;3.886
75723744715273;43;100;10002455;-12;242;1;27.102.802;3.886
75723761375273;42;100;10002455;-12;242;1;27.102.802;3.886
75723778043273;42;100;10002455;-12;242;1;27.102.802;3.886
75723794719273;43;100;10002455;-12;242;1;27.102.802;3.886
75723811363273;43;100;10002455;-12;242;1;27.102.802;3.886
75723828021273;43;100;10002455;-12;242;1;27.102.802;3.886
75723844684273;44;100;10002455;-12;242;1;27.102.802;3.886
75723861349273;42;100;10002455;-12;242;1;27.102.802;3.886
75723878003273;42;100;10002455;-12;242;1;27.102.802;3.886
75723894725273;43;100;10002455;-12;242;1;27.102.802;3.886
75723911329273;44;100;10002455;-12;242;1;27.102.802;3.886
75723927995273;43;100;10002455;-12;242;1;27.102.802;3.886
75723944661273;42;100;10002455;-12;242;1;27.102.802;3.886
75723961333273;44;100;10002455;-12;242;1;27.102.802;3.886
75723977991273;43;100;10002455;-12;242;1;27.102.802;3.886
75723994641273;42;100;10002455;-12;242;1;27.102.802;3.886
75724011306273;44;100;10002455;-12;242;1;27.102.802;3.886
75724027964273;43;100;10002455;-12;242;1;27.102.802;3.886
75724044624273;43;100;10002455;-12;242;1;27.102.802;3.886
75724061284273;42;100;10002455;-12;242;1;27.102.802;3.886
75724077977273;42;100;10002455;-12;242;1;27.102.802;3.886
75724094611273;0;0;10002455;-12;242;1;27.102.802;3.886
75724111274273;0;0;10002455;-12;242;1;27.102.802;3.886
75724127936273;0;0;10002455;-12;242;1;27.102.802;3.886
75724144613273;0;0;10002455;-12;242;1;27.102.802;3.886
75724161265273;0;0;10002455;-12;242;1;27.102.802;3.886
75724177922273;0;0;10002455;-12;242;1;27.102.802;3.886
75724194600273;43;100;10002455;-12;242;1;27.102.802;3.886
75724211253273;44;100;10002455;-12;242;1;27.102.802;3.886
75724227921273;44;100;10002455;-12;242;1;27.102.802;3.886
75724244590273;44;100;10002455;-12;242;1;27.102.802;3.886
75724261233273;43;100;10002455;-12;242;1;27.102.802;3.886
75724277892273;42;100;10002455;-12;242;1;27.102.802;3.886
75724294559273;42;100;10002455;-12;242;1;27.102.802;3.886
75724311213273;42;100;10002455;-12;242;1;27.102.802;3.886
75724327893273;42;100;10002455;-12;242;1;27.102.802;3.886
75724344548273;44;100;10002455;-12;242;1;27.102.802;3.886
75724361206273;43;100;10002455;-12;242;1;27.102.802;3.886
75724377862273;43;100;10002455;-12;242;1;27.102.802;3.886
75724394526273;43;100;10002455;-12;242;1;27.102.802;3.886
75724411183273;42;100;10002455;-12;242;1;27.102.802;3.886
75724427874273;43;100;10002455;-12;242;1;27.102.802;3.886
75724444526273;43;100;10002455;-12;242;1;27.102.802;3.886
75724461174273;43;100;10002455;-12;242;1;27.102.802;3.886
75724477835273;43;100;10002455;-12;242;1;27.102.802;3.886
75724494513273;43;100;10002455;-12;242;1;27.102.802;3.886
75724511158273;43;100;10002455;-12;242;1;27.102.802;3.886
75724527873273;43;100;10002455;-12;242;1;27.102.802;3.886
75724544481273;42;100;10002455;-12;242;1;27.102.802;3.886
75724561148273;43;100;10002455;-12;242;1;27.102.802;3.886
75724577830273;42;100;10002455;-12;242;1;27.102.802;3.886
75724594476273;43;100;10002455;-12;242;1;27.102.802;3.886
75724611141273;43;100;10002455;-12;242;1;27.102.802;3.886
75724627794273;42;100;10002455;-12;242;1;27.102.802;3.886
75724644467273;42;100;10002455;-12;242;1;27.102.802;3.886
75724661123273;42;100;10002455;-12;242;1;27.102.802;3.886
75724677779273;43;100;10002455;-12;242;1;27.102.802;3.886
75724694443273;42;100;10002455;-12;242;1;27.102.802;3.886
75724711157273;42;100;10002455;-12;242;1;27.102.802;3.886
75724727778273;43;100;10002455;-12;242;1;27.102.802;3.886
75724744456273;43;100;10002455;-12;242;1;27.102.802;3.886
75724761084273;43;100;10002455;-12;242;1;27.102.802;3.886
75724777764273;44;100;10002455;-12;242;1;27.102.802;3.886
75724794433273;43;100;10002455;-12;242;1;27.102.802;3.886
75724811075273;43;100;10002455;-12;242;1;27.102.802;3.886
75724827750273;42;100;10002455;-12;242;1;27.102.802;3.886
75724844401273;42;100;10002455;-12;242;1;27.102.802;3.886
75724861065273;42;100;10002455;-12;242;1;27.102.802;3.886
75724877721273;43;100;10002455;-12;242;1;27.102.802;3.886
75724894384273;42;100;10002455;-12;242;1;27.102.802;3.886
75724911044273;43;100;10002455;-12;242;1;27.102.802;3.886
75724927714273;43;100;10002455;-12;242;1;27.102.802;3.886
75724944396273;43;100;10002455;-12;242;1;27.102.802;3.886
75724961088273;43;100;10002455;-12;242;1;27.102.802;3.886
75724977694273;42;100;10002455;-12;242;1;27.102.802;3.886
75724994383273;43;100;10002455;-12;242;1;27.102.802;3.886
75725011018273;43;100;10002455;-12;242;1;27.102.802;3.886
75725027683273;43;100;10002455;-12;242;1;27.102.802;3.886
75725044345273;43;100;10002455;-12;242;1;27.102.802;3.886
75725061030273;43;100;10002455;-12;242;1;27.102.802;3.886
75725077667273;43;100;10002455;-12;242;1;27.102.802;3.886
75725094346273;42;100;10002455;-12;242;1;27.102.802;3.886
75725111019273;44;100;10002455;-12;242;1;27.102.802;3.886
75725127651273;42;100;10002455;-12;242;1;27.102.802;3.886
75725144398273;42;100;10002455;-12;242;1;27.102.802;3.886
75725160978273;42;100;10002455;-12;242;1;27.102.802;3.886
75725177832273;42;100;10002455;-12;242;1;27.102.802;3.886
75725194310273;0;0;10002455;-12;242;1;27.102.802;3.886
75725210976273;0;0;10002455;-12;242;1;27.102.802;3.886
75725227632273;0;0;10002455;-12;242;1;27.102.802;3.886
75725244314273;0;0;10002455;-12;242;1;27.102.802;3.886
75725260952273;0;0;10002455;-12;242;1;27.102.802;3.886
75725277614273;0;0;10002455;-12;242;1;27.102.802;3.886
75725294274273;44;100;10002455;-12;242;1;27.102.802;3.886
75725310947273;44;100;10002455;-12;242;1;27.102.802;3.886
75725327601273;42;100;10002455;-12;242;1;27.102.802;3.886
75725344277273;45;100;10002455;-12;242;1;27.102.802;3.886
75725360923273;44;100;10002455;-12;242;1;27.102.802;3.886
75725377581273;46;100;10002455;-12;242;1;27.102.802;3.886
75725394258273;45;100;10002455;-12;242;1;27.102.802;3.886
75725410912273;44;100;10002455;-12;242;1;27.102.802;3.886
75725427578273;43;100;10002455;-12;242;1;27.102.802;3.886
75725444239273;44;100;10002455;-12;242;1;27.102.802;3.886
75725460902273;44;100;10002455;-12;242;1;27.102.802;3.886
75725477569273;44;100;10002455;-12;242;1;27.102.802;3.886
75725494217273;45;100;10002455;-12;242;1;27.102.802;3.886
75725510878273;45;100;10002455;-12;242;1;27.102.802;3.886
75725527550273;45;100;10002455;-12;242;1;27.102.802;3.886
75725544282273;45;100;10002455;-12;242;1;27.102.802;3.886
75725560869273;45;100;10002455;-12;242;1;27.102.802;3.886
75725577589273;45;100;10002455;-12;242;1;27.102.802;3.886
75725594190273;44;100;10002455;-12;242;1;27.102.802;3.886
75725610869273;45;100;10002455;-12;242;1;27.102.802;3.886
75725627525273;45;100;10002455;-12;242;1;27.102.802;3.886
75725644174273;46;100;10002455;-12;242;1;27.102.802;3.886
75725660837273;45;100;10002455;-12;242;1;27.102.802;3.886
75725677503273;45;100;10002455;-12;242;1;27.102.802;3.886
75725694168273;43;100;10002455;-12;242;1;27.102.802;3.886
75725710819273;45;100;10002455;-12;242;1;27.102.802;3.886
75725727482273;43;100;10002455;-12;242;1;27.102.802;3.886
75725744151273;45;100;10002455;-12;242;1;27.102.802;3.886
75725760821273;44;100;10002455;-12;242;1;27.102.802;3.886
75725777506273;45;100;10002455;-12;242;1;27.102.802;3.886
75725794136273;45;100;10002455;-12;242;1;27.102.802;3.886
75725810809273;45;100;10002455;-12;242;1;27.102.802;3.886
75725827458273;45;100;10002455;-12;242;1;27.102.802;3.886
75725844121273;45;100;10002455;-12;242;1;27.102.802;3.886
75725860790273;44;100;10002455;-12;242;1;27.102.802;3.886
75725877457273;45;100;10002455;-12;242;1;27.102.802;3.886
75725894108273;44;100;10002455;-12;242;1;27.102.802;3.886
75725910768273;44;100;10002455;-12;242;1;27.102.802;3.886
75725927428273;45;100;10002455;-12;242;1;27.102.802;3.886
75725944105273;44;100;10002455;-12;242;1;27.102.802;3.886
75725960754273;45;100;10002455;-12;242;1;27.102.802;3.886
75725977424273;44;100;10002455;-12;242;1;27.102.802;3.886
75725994081273;45;100;10002455;-12;242;1;27.102.802;3.886
75726010756273;44;100;10002455;-12;242;1;27.102.802;3.886
75726027468273;45;100;10002455;-12;242;1;27.102.802;3.886
75726044076273;46;100;10002455;-12;242;1;27.102.802;3.886
75726060721273;44;100;10002455;-12;242;1;27.102.802;3.886
75726077391273;44;100;10002455;-12;242;1;27.102.802;3.886
75726094053273;44;100;10002455;-12;242;1;27.102.802;3.886
75726110718273;46;100;10002455;-12;242;1;27.102.802;3.886
75726127385273;45;100;10002455;-12;242;1;27.102.802;3.886
75726144041273;44;100;10002455;-12;242;1;27.102.802;3.886
75726160704273;44;100;10002455;-12;242;1;27.102.802;3.886
75726177364273;45;100;10002455;-12;242;1;27.102.802;3.886
75726194024273;44;100;10002455;-12;242;1;27.102.802;3.886
75726210705273;44;100;10002455;-12;242;1;27.102.802;3.886
75726227348273;44;100;10002455;-12;242;1;27.102.802;3.886
75726244040273;45;100;10002455;-12;242;1;27.102.802;3.886
75726260680273;44;100;10002455;-12;242;1;27.102.802;3.886
75726277337273;45;100;10002455;-12;242;1;27.102.802;3.886
75726293996273;0;0;10002455;-12;242;1;27.102.802;3.886
75726310664273;0;0;10002455;-12;242;1;27.102.802;3.886
75726327324273;0;0;10002455;-12;242;1;27.102.802;3.886
75726343983273;0;0;10002455;-12;242;1;27.102.802;3.886
75726360640273;0;0;10002455;-12;242;1;27.102.802;3.886
75726377299273;0;0;10002455;-12;242;1;27.102.802;3.886
75726393964273;43;100;10002455;-12;242;1;27.102.802;3.886
75726410625273;44;100;10002455;-12;242;1;27.102.802;3.886
75726427287273;44;100;10002455;-12;242;1;27.102.802;3.886
75726443951273;46;100;10002455;-12;242;1;27.102.802;3.886
75726460610273;45;100;10002455;-12;242;1;27.102.802;3.886
75726477304273;45;100;10002455;-12;242;1;27.102.802;3.886
75726493968273;45;100;10002455;-12;242;1;27.102.802;3.886
75726510593273;45;100;10002455;-12;242;1;27.102.802;3.886
75726527261273;45;100;10002455;-12;242;1;27.102.802;3.886
75726543921273;46;100;10002455;-12;242;1;27.102.802;3.886
75726560596273;45;100;10002455;-12;242;1;27.102.802;3.886
75726577285273;45;100;10002455;-12;242;1;27.102.802;3.886
75726593922273;44;100;10002455;-12;242;1;27.102.802;3.886
75726610575273;45;100;10002455;-12;242;1;27.102.802;3.886
75726627237273;44;100;10002455;-12;242;1;27.102.802;3.886
75726643894273;45;100;10002455;-12;242;1;27.102.802;3.886
75726660558273;43;100;10002455;-12;242;1;27.102.802;3.886
75726677221273;45;100;10002455;-12;242;1;27.102.802;3.886
75726693880273;44;100;10002455;-12;242;1;27.102.802;3.886
75726710540273;44;100;10002455;-12;242;1;27.102.802;3.886
75726727206273;46;100;10002455;-12;242;1;27.102.802;3.886
75726743863273;44;100;10002455;-12;242;1;27.102.802;3.886
75726760530273;44;100;10002455;-12;242;1;27.102.802;3.886
75726777192273;45;100;10002455;-12;242;1;27.102.802;3.886
75726793856273;45;100;10002455;-12;242;1;27.102.802;3.886
75726810516273;44;100;10002455;-12;242;1;27.102.802;3.886
75726827178273;45;100;10002455;-12;242;1;27.102.802;3.886
75726843843273;45;100;10002455;-12;242;1;27.102.802;3.886
75726860501273;45;100;10002455;-12;242;1;27.102.802;3.886
75726877161273;46;100;10002455;-12;242;1;27.102.802;3.886
75726893838273;45;100;10002455;-12;242;1;27.102.802;3.886
75726910485273;45;100;10002455;-12;242;1;27.102.802;3.886
75726927154273;44;100;10002455;-12;242;1;27.102.802;3.886
75726943813273;44;100;10002455;-12;242;1;27.102.802;3.886
75726960488273;45;100;10002455;-12;242;1;27.102.802;3.886
75726977143273;44;100;10002455;-12;242;1;27.102.802;3.886
75726993797273;45;100;10002455;-12;242;1;27.102.802;3.886
75727010454273;46;100;10002455;-12;242;1;27.102.802;3.886
75727027118273;46;100;10002455;-12;242;1;27.102.802;3.886
75727043786273;44;100;10002455;-12;242;1;27.102.802;3.886
75727060462273;45;100;10002455;-12;242;1;27.102.802;3.886
75727077123273;45;100;10002455;-12;242;1;27.102.802;3.886
75727093767273;46;100;10002455;-12;242;1;27.102.802;3.886
75727110479273;46;100;10002455;-12;242;1;27.102.802;3.886
75727127092273;46;100;10002455;-12;242;1;27.102.802;3.886
75727143751273;45;100;10002455;-12;242;1;27.102.802;3.886
75727160417273;46;100;10002455;-12;242;1;27.102.802;3.886
75727177075273;45;100;10002455;-12;242;1;27.102.802;3.886
75727193744273;45;100;10002455;-12;242;1;27.102.802;3.886
75727210402273;45;100;10002455;-12;242;1;27.102.802;3.886
75727227067273;45;100;10002455;-12;242;1;27.102.802;3.886
75727243732273;45;100;10002455;-12;242;1;27.102.802;3.886
75727260390273;45;100;10002455;-12;242;1;27.102.802;3.886
75727277055273;46;100;10002455;-12;242;1;27.102.802;3.886
75727293714273;44;100;10002455;-12;242;1;27.102.802;3.886
75727310377273;44;100;10002455;-12;242;1;27.102.802;3.886
75727327036273;45;100;10002455;-12;242;1;27.102.802;3.886
75727343697273;45;100;10002455;-12;242;1;27.102.802;3.886
75727360358273;44;100;10002455;-12;242;1;27.102.802;3.886
75727377030273;45;100;10002455;-12;242;1;27.102.802;3.886
75727393682273;0;0;10002455;-12;242;1;27.102.802;3.886
75727410359273;0;0;10002455;-12;242;1;27.102.802;3.886
75727427013273;0;0;10002455;-12;242;1;27.102.802;3.886
75727443667273;0;0;10002455;-12;242;1;27.102.802;3.886
75727460342273;0;0;10002455;-12;242;1;27.102.802;3.886
75727476991273;0;0;10002455;-12;242;1;27.102.802;3.886
75727493663273;46;100;10002455;-12;242;1;27.102.802;3.886
75727510315273;45;100;10002455;-12;242;1;27.102.802;3.886
75727527008273;46;100;10002455;-12;242;1;27.102.802;3.886
75727543656273;47;100;10002455;-12;242;1;27.102.802;3.886
75727560302273;47;100;10002455;-12;242;1;27.102.802;3.886
75727576967273;46;100;10002455;-12;242;1;27.102.802;3.886
75727593649273;46;100;10002455;-12;242;1;27.102.802;3.886
75727610290273;46;100;10002455;-12;242;1;27.102.802;3.886
75727626949273;46;100;10002455;-12;242;1;27.102.802;3.886
75727643626273;45;100;10002455;-12;242;1;27.102.802;3.886
75727660277273;46;100;10002455;-12;242;1;27.102.802;3.886
75727676941273;46;100;10002455;-12;242;1;27.102.802;3.886
75727693597273;46;100;10002455;-12;242;1;27.102.802;3.886
75727710263273;47;100;10002455;-12;242;1;27.102.802;3.886
75727726922273;45;100;10002455;-12;242;1;27.102.802;3.886
75727743586273;47;100;10002455;-12;242;1;27.102.802;3.886
75727760252273;47;100;10002455;-12;242;1;27.102.802;3.886
75727776913273;46;100;10002455;-12;242;1;27.102.802;3.886
75727793577273;47;100;10002455;-12;242;1;27.102.802;3.886
75727810238273;46;100;10002455;-12;242;1;27.102.802;3.886
75727826893273;46;100;10002455;-12;242;1;27.102.802;3.886
75727843577273;47;100;10002455;-12;242;1;27.102.802;3.886
75727860218273;46;100;10002455;-12;242;1;27.102.802;3.886
75727876885273;48;100;10002455;-12;242;1;27.102.802;3.886
75727893541273;46;100;10002455;-12;242;1;27.102.802;3.886
75727910203273;47;100;10002455;-12;242;1;27.102.802;3.886
75727926865273;45;100;10002455;-12;242;1;27.102.802;3.886
75727943534273;47;100;10002455;-12;242;1;27.102.802;3.886
75727960198273;46;100;10002455;-12;242;1;27.102.802;3.886
75727976851273;46;100;10002455;-12;242;1;27.102.802;3.886
75727993520273;46;100;10002455;-12;242;1;27.102.802;3.886
75728010175273;47;100;10002455;-12;242;1;27.102.802;3.886
75728026841273;46;100;10002455;-12;242;1;27.102.802;3.886
75728043502273;46;100;10002455;-12;242;1;27.102.802;3.886
75728060160273;46;100;10002455;-12;242;1;27.102.802;3.886
75728076826273;47;100;10002455;-12;242;1;27.102.802;3.886
75728093490273;47;100;10002455;-12;242;1;27.102.802;3.886
75728110145273;46;100;10002455;-12;242;1;27.102.802;3.886
75728126825273;46;100;10002455;-12;242;1;27.102.802;3.886
75728143472273;46;100;10002455;-12;242;1;27.102.802;3.886
75728160131273;46;100;10002455;-12;242;1;27.102.802;3.886
75728176796273;45;100;10002455;-12;242;1;27.102.802;3.886
75728193462273;45;100;10002455;-12;242;1;27.102.802;3.886
75728210125273;46;100;10002455;-12;242;1;27.102.802;3.886
75728226782273;47;100;10002455;-12;242;1;27.102.802;3.886
75728243448273;46;100;10002455;-12;242;1;27.102.802;3.886
75728260106273;48;100;10002455;-12;242;1;27.102.802;3.886
75728276772273;48;100;10002455;-12;242;1;27.102.802;3.886
75728293435273;47;100;10002455;-12;242;1;27.102.802;3.886
75728310090273;45;100;10002455;-12;242;1;27.102.802;3.886
75728326763273;44;100;10002455;-12;242;1;27.102.802;3.886
75728343413273;46;100;10002455;-12;242;1;27.102.802;3.886
75728360076273;46;100;10002455;-12;242;1;27.102.802;3.886
75728376743273;45;100;10002455;-12;242;1;27.102.802;3.886
75728393403273;47;100;10002455;-12;242;1;27.102.802;3.886
75728410070273;46;100;10002455;-12;242;1;27.102.802;3.886
75728426734273;46;100;10002455;-12;242;1;27.102.802;3.886
75728443402273;47;100;10002455;-12;242;1;27.102.802;3.886
75728460049273;46;100;10002455;-12;242;1;27.102.802;3.886
